,Unnamed: 0,min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup,index,type,estimated_params,original_params,euclidian_dist,search_alg,Has_closer_est,closer_est_index,b_C,V_C,K_AC,K_BC,K_CC,b_C_est,V_C_est,K_AC_est,K_BC_est,K_CC_est,b_C_est_ratio,V_C_est_ratio,K_AC_est_ratio,K_BC_est_ratio,K_CC_est_ratio,bad_estimates,list_of_bad_estimates,loss,loss_hat,loss_ratio,loss_A_alienor,b_A_alienor,V_A_alienor,K_AA_alienor,K_BA_alienor,loss_B_alienor,b_B_alienor,V_B_alienor,K_AB_alienor,K_CB_alienor,loss_C_alienor,b_C_alienor,V_C_alienor,K_AC_alienor,K_BC_alienor,K_CC_alienor,b_A,V_A,K_AA,K_BA,b_B,V_B,K_AB,K_CB,b_A_alienor_est_ratio,V_A_alienor_est_ratio,K_AA_alienor_est_ratio,K_BA_alienor_est_ratio,b_B_alienor_est_ratio,V_B_alienor_est_ratio,K_AB_alienor_est_ratio,K_CB_alienor_est_ratio,b_C_alienor_est_ratio,V_C_alienor_est_ratio,K_AC_alienor_est_ratio,K_BC_alienor_est_ratio,K_CC_alienor_est_ratio,bad_estimates_A_alienor,list_of_bad_estimates_A_alienor,bad_estimates_B_alienor,list_of_bad_estimates_B_alienor,bad_estimates_C_alienor,list_of_bad_estimates_C_alienor
36,47,0.0967667955750279,1.095948924411496,0.4012576215696708,1.000828270195375,1.2912787183453345,0.4083731912277911,1.733046480868201,1.385757096569434,0.4261355447039834,0.43506793764503,0.0577618867685763,0.0066697585734355,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",63.73593176252482,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 1.0, 0.1, 0.5, 1.0, 0.5, 1.0, 20.0, 50.0, 100.0, 0.5, 1.0)",outputs_second_search/solution_10_3_59.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",36,labyrinth,"(12.094169222519001, 21.561843598482067, 57.25421213177908, 31.737979928147197, 0.4585750433887852)","(20.0, 100.0, 1.0, 1.0, 1.0)",101.61052835983668,L_BFGS_B,True,24,20.0,100.0,1.0,1.0,1.0,12.094169222519,21.561843598482067,57.25421213177908,31.7379799281472,0.4585750433887852,1.6536894458827784,4.637822343124681,0.017465963861285,0.0315079914431837,2.180668168529591,5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')",0.0001051979246613,0.001589440898219,14.109051849990829,0.26811684435702876,0.0019014148512162047,4.380607510204548,1.0054450474198457,0.6216409565216758,0.15111586038138847,0.10485096667787251,0.6997408209125565,0.514060321032165,2.395941355464502,0.10435819100895272,9.997085718273635,20.51481956654727,12.942536554351042,28.903383065220464,0.40504452354555787,0.001,10.0,1.0,0.5,0.1,1.0,0.5,0.5,0.5259241555625637,2.2827883978889174,0.9945844405581202,0.8043228084547316,0.9537346499362677,1.4291005613990977,0.9726484996859245,0.2086862430333003,2.0005830262555495,4.874524958682365,0.0772646069648394,0.03459802604226297,2.4688643886516437,2,"('b_A', 'V_A')",2,"('V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
37,48,0.0474682926356844,7.129057483879657,2.0050427163364475,0.5465176098130697,10.525559825632856,2.0138278157393272,1.4702887310872466,13.207555189589154,2.054214352180216,0.3688861793257248,1.1391619292205508,0.0060474487384089,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",22.39481796398895,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 5.0, 0.1, 1.0, 25.0, 5.0, 5.0, 10.0, 5.0, 50.0, 5.0, 5.0)",outputs_second_search/solution_10_3_64.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",37,spot,"(10.00020516485064, 36.46852572145334, 4.5738149760309605, 4.935864741088216, 4.554417062860683)","(10.0, 50.0, 5.0, 5.0, 5.0)",13.545666737116465,L_BFGS_B,True,18,10.0,50.0,5.0,5.0,5.0,10.00020516485064,36.46852572145334,4.5738149760309605,4.935864741088216,4.554417062860683,0.9999794839358536,1.3710452783833402,1.0931793319586514,1.0129937229393453,1.097835338966397,1,"('V_C',)",0.0005577224396791,0.0004808948853129,0.1377523099311101,0.1936624879473689,0.0013722853822903144,1.2525574372112376,0.9672092628398948,8.75258348688735,6.761585083604904,0.09184785186170423,26.49035606197354,0.4997694573816346,3.693782673553119,0.00013401245980248106,7.363441804600682,33.04575298937017,25.60817663031739,83.39567519552965,3.684927978270073,0.001,10.0,1.0,5.0,0.1,25.0,0.5,5.0,0.7287113984490761,7.9836658207583255,1.0339024225882885,0.5712599037176544,1.0887570909178204,0.9437396742238237,1.000461297934398,1.3536259281844554,1.3580605734877942,1.5130537354099178,0.19525013718003356,0.059955147413543824,1.3568786227261085,3,"('b_A', 'V_A', 'K_BA')",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
38,49,0.0697583644377599,7.686072700165637,2.7500571696888154,0.5362762222422537,10.467011793647984,20.453411591435938,1.4806222086446326,13.202310722539382,37.188701674049895,0.3613844004028643,1.115034079143831,8.617324338581831,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,8.90008900089001,281.0928109281093,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",29.799894256378764,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 1.0, 0.1, 1.0, 25.0, 5.0, 10.0, 0.1, 0.5, 25.0, 50.0, 0.5)",outputs_second_search/solution_10_3_77.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",38,spot,"(1.4941875310633703, 24.557253082888984, 0.93754311589805, 9.544655731591856, 4.786878319617281)","(0.1, 25.0, 1.0, 10.0, 0.5)",4.552839630025687,L_BFGS_B,True,18,0.1,25.0,1.0,10.0,0.5,1.4941875310633703,24.557253082888984,0.93754311589805,9.544655731591856,4.786878319617281,0.0669260035444365,1.018029171081008,1.0666176126120068,1.047706725230644,0.1044522059294742,2,"('b_C', 'K_CC')",140.10629219926054,159.59203517955677,0.1390782860243237,0.08041941942408175,0.00131456190385581,1.8115727899033973,0.9739510839437444,7.84481529688354,3.2984483646223124,0.10319576335492896,24.98943881785109,0.4988712723978223,48.34240695160535,132.23572875056468,0.0461499817048847,25.232159754181506,1.0073352210824358,9.969681208943797,0.03034028248372319,0.001,10.0,1.0,5.0,0.1,25.0,0.5,50.0,0.7607097064557006,5.52006524702397,1.026745610211529,0.637363635825348,0.9690320295035997,1.0004226258230884,1.0022625628386106,1.0342885915890376,2.166848096267297,0.990799053412658,0.9927181925848342,1.0030410993512013,16.479741092332862,3,"('b_A', 'V_A', 'K_BA')",0,(),2,"('b_C', 'K_CC')"
39,50,0.0645691629568666,18.96196623510904,0.2000047556552089,0.6095261761101889,22.840901248216944,0.2000662237684218,1.6693919350636948,27.14735172863081,0.2001572962410037,0.4605106201854685,1.8446505525994656,3.828829376437374e-05,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",8.860551489938821,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 1.0, 0.001, 0.5, 25.0, 10.0, 5.0, 0.1, 0.5, 10.0, 1.0, 1.0)",outputs_second_search/solution_10_3_80.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",39,in-between,"(0.09999972013463496, 309.99994518386507, 1.0027093090759251, 0.44429082807400205, 0.13407788450008862)","(0.1, 10.0, 1.0, 5.0, 1.0)",300.0357835739459,L_BFGS_B,True,6,0.1,10.0,1.0,5.0,1.0,0.0999997201346349,309.99994518386507,1.0027093090759251,0.444290828074002,0.1340778845000886,1.000002798661483,0.0322580702202023,0.9972980114461868,11.253889758820744,7.45835156728878,3,"('V_C', 'K_BC', 'K_CC')",3.3207396652731502e-09,2.9902633397185046e-09,0.0995188900264067,0.11289894113660628,0.0010776100517658396,2.1511660155928634,0.9824889906830425,15.051809734335839,13.287070630598077,0.013851049292499272,33.70038381474858,0.49972131598363506,0.2600450266226841,1.7221866280029788e-06,0.0999691315334459,147.87692205170615,25.346546584197352,24.33759871434641,6.759697062376647,0.001,10.0,1.0,10.0,0.001,25.0,0.5,1.0,0.9279794656344725,4.648641679681794,1.0178231099615513,0.6643719377602968,0.07219669635725921,0.741831313774505,1.0005576788651018,3.845487887184106,1.0003087799811863,0.06762380404768929,0.03945310642923891,0.2054434399500812,0.14793562356009032,2,"('V_A', 'K_BA')",3,"('b_B', 'V_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
40,51,0.0596701666607253,9.390528660809736,2.0043537579485684,0.7797500654735682,11.950054715795734,2.0078983829659527,1.7065728862012968,13.702043957111648,2.019281732349417,0.4823950516431348,0.8365189788703903,0.0022912034806671,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",31.457638312620105,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 5.0, 0.001, 0.5, 10.0, 5.0, 5.0, 20.0, 10.0, 100.0, 10.0, 5.0)",outputs_second_search/solution_10_3_92.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",40,in-between,"(20.001639919378242, 38.57839441234906, 4.34673231503337, 2.50228816472321, 0.49302432169897775)","(20.0, 100.0, 5.0, 5.0, 5.0)",61.64082890827628,L_BFGS_B,True,23,20.0,100.0,5.0,5.0,5.0,20.00163991937824,38.57839441234906,4.34673231503337,2.50228816472321,0.4930243216989777,0.9999180107538757,2.5921244656047606,1.1502893754711496,1.9981711421126729,10.14148750870918,3,"('V_C', 'K_BC', 'K_CC')",7.480489035118899e-05,0.0002393043179004,2.1990464363621443,0.106556806757403,0.0004175587305423068,2.3936321550056245,1.0000156325956786,7.25378108997692,3.1796762491315755,0.0,10.153625463829004,0.5009272606060765,5.434964110320533,8.138372291688547e-06,14.946431437783822,180.0181694130656,25.71754560392563,124.56076389412496,4.8510710500295104,0.001,10.0,1.0,5.0,0.001,10.0,0.5,10.0,2.394872689408851,4.177751363795705,0.9999843676486956,0.6892956842754554,inf,0.9848698906241643,0.9981489116704197,1.8399385528619874,1.338112049237453,0.5554994827802202,0.19441979716901056,0.04014105119209076,1.030700220308994,3,"('b_A', 'V_A', 'K_BA')",2,"('b_B', 'K_CB')",4,"('b_C', 'V_C', 'K_AC', 'K_BC')"
41,52,0.0380772957392268,18.00931499179999,0.2000724560204372,0.6181443390710482,22.885770844492868,0.2010657469025997,1.6851141679540331,27.558264120058848,0.2031349486184793,0.4641151831717037,2.001879435545239,0.0006600311777274,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",21.889183296286657,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 1.0, 0.001, 0.5, 25.0, 10.0, 5.0, 1.0, 5.0, 100.0, 0.5, 0.5)",outputs_second_search/solution_10_3_94.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",41,in-between,"(0.9999845067414881, 159.69940593060477, 1.0016371309709895, 5.99616265195142, 0.676260690009769)","(1.0, 100.0, 1.0, 5.0, 0.5)",59.70797667822576,L_BFGS_B,True,23,1.0,100.0,1.0,5.0,0.5,0.999984506741488,159.69940593060477,1.0016371309709895,5.99616265195142,0.676260690009769,1.0000154934985568,0.6261764057122019,0.9983655448461636,0.8338666394202592,0.7393598465597301,2,"('V_C', 'K_CC')",7.143101194192038e-07,1.0636133326387869e-06,0.4890077904868501,0.13666915141871672,0.0009737646933996998,1.7994249336121073,0.9798318649635862,15.830720019355429,7.081693716844962,0.008192884550398644,25.75890167493868,0.4996384170984523,0.41048981147308633,0.0033052621022999626,0.9906110858332327,179.86868838089302,2.799505037245968,21.34000306894531,1.7146929566771891,0.001,10.0,1.0,10.0,0.001,25.0,0.5,0.5,1.0269421419549574,5.557331019041913,1.0205832610242405,0.6316832075719551,0.12205713309500286,0.9705382750974576,1.000723689150341,1.2180570285184347,1.009477901369204,0.5559611342038492,0.3572060013093446,0.23430174699816084,0.2915973953546313,2,"('V_A', 'K_BA')",2,"('b_B', 'K_CB')",4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
42,53,0.051837969115516,0.972587746801996,0.2000035871946187,0.6712529110132777,1.1796202526532855,0.2005047027017819,1.7526408021366855,1.3900167548071407,0.201717410641428,0.4863702874198439,0.0813178486604793,0.0004705432851383,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",9.66925781712939,"(4.0, 0.001, 0.1, 10.0, 1.0, 0.5, 0.5, 0.1, 0.5, 1.0, 0.5, 0.5, 0.1, 0.5, 0.5, 0.5, 0.5)",outputs_second_search/solution_10_3_98.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",42,in-between,"(0.09999961959648114, 9.998494473448538, 0.5043097703109635, 0.09617454387956886, 0.11269209735496014)","(0.1, 0.5, 0.5, 0.5, 0.5)",9.514961810050258,L_BFGS_B,True,48,0.1,0.5,0.5,0.5,0.5,0.0999996195964811,9.998494473448538,0.5043097703109635,0.0961745438795688,0.1126920973549601,1.0000038040496595,0.050007528766233,0.9914541209298682,5.198880907884597,4.436868349562158,3,"('V_C', 'K_BC', 'K_CC')",1.467417531504006e-06,4.405269415370129e-07,0.699794412919749,0.41497584304421764,0.0001842083516499345,2.142914656854018,0.9917858091991771,0.7576135632198622,0.023423539097248473,0.0981759348744835,175.52354878939403,0.49773037720532204,0.05467730157789059,2.1495901162402052e-05,0.07876774317693408,13.8126468805943,5.471209553878452,22.961034607166074,1.0089310881477842,0.001,10.0,1.0,0.5,0.1,1.0,0.5,0.5,5.428635515399312,4.666541417324036,1.0082822225571624,0.6599670653664079,1.0185795544279619,0.005697241235703781,1.004559944296391,9.144562470547758,1.269555226120576,0.03619871008955288,0.09138747018848109,0.021776022228717492,0.4955739850557187,3,"('b_A', 'V_A', 'K_BA')",2,"('V_B', 'K_CB')",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
43,55,0.02617501165191,7.37157176589025,2.0114358563334447,4.642239029820671,9.398624017613551,2.023893250632626,9.208313159474978,10.562340441353625,2.063185077349192,2.964286315154404,0.7051991960216271,0.0103342236221573,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.269868463149807,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 10.0, 0.5, 1.0, 20.0, 10.0, 5.0, 1.0, 0.5, 100.0, 5.0, 10.0)",outputs_second_search/solution_10_8_133.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",43,in-between,"(1.0002628684878272, 7.646958467685932, 9.834225168752871, 4.824816157614533, 5.081812153670257)","(1.0, 100.0, 10.0, 5.0, 10.0)",92.48422039841996,L_BFGS_B,True,19,1.0,100.0,10.0,5.0,10.0,1.0002628684878272,7.646958467685932,9.834225168752871,4.824816157614533,5.081812153670257,0.9997372005938552,13.077094693605847,1.0168569285736777,1.036308915544687,1.967801976461814,2,"('V_C', 'K_CC')",2.5484088083724703e-05,2.5711338512636628e-05,0.0089173459205337,2.480377234745628,0.0017840394784849288,10.133177421488268,5.0049853398324124,9.936629928044399,0.13391546224432269,0.5005849134016007,19.50963062692675,5.001648478141381,11.322906080131075,5.149031060094041e-06,0.7289319378854769,2.311345756530562,133.01049936258403,53.44535359442718,3.3106200781662327,0.001,10.0,5.0,10.0,0.5,20.0,5.0,5.0,0.5605257126088019,0.9868572890862589,0.999003925187805,1.0063774209580605,0.9988315400925168,1.0251347338373722,0.9996704130351053,0.4415827495711348,1.3718701953173449,43.26483812188475,0.0751820348613247,0.09355350210502408,3.020582176115794,1,"('b_A',)",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
44,56,0.053059165627448,14.360748512243742,2.0049544490999724,3.8802788914769337,17.818706658848043,2.098575360568511,9.73141429656753,21.143216520276628,2.368698349526991,3.0835269423401828,1.704599767078436,0.0850614856307948,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,3.560035600356004,112.43112431124312,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.8558503417747,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 5.0, 0.001, 1.0, 50.0, 20.0, 10.0, 1.0, 0.5, 20.0, 5.0, 5.0)",outputs_second_search/solution_10_8_140.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",44,labyrinth,"(1.000053107487846, 154.33697566200584, 4.992448634783461, 10.32575895885959, 8.63973924985163)","(1.0, 20.0, 5.0, 10.0, 5.0)",134.38666938259342,L_BFGS_B,True,5,1.0,20.0,5.0,10.0,5.0,1.000053107487846,154.33697566200584,4.992448634783461,10.32575895885959,8.63973924985163,0.9999468953324094,0.1295865745341512,1.0015125574180026,0.96845181451964,0.578721169170223,2,"('V_C', 'K_CC')",0.0030508632154784,0.0027711070325261,0.0916973863439716,3.0257040557922537,0.0019459561885221267,10.163034299948716,5.006834316054215,19.840438705470497,0.916475426325553,0.0024504547800380306,49.80769269009969,5.001054096673353,5.215075515262696,0.002620908616155857,1.0000515923958533,160.4174177552375,4.992324333906047,10.336661986444046,8.731855687679595,0.001,10.0,5.0,20.0,0.001,50.0,5.0,5.0,0.5138861840252728,0.9839581078704478,0.9986350025539489,1.0080422261270618,0.40808751426316064,1.003860996153683,0.9997892251007535,0.9587588876453954,0.9999484102657847,0.12467474093440216,1.0015374934760994,0.9674302993668982,0.5726159683393371,1,"('b_A',)",1,"('b_B',)",2,"('V_C', 'K_CC')"
45,57,0.0466517297349665,13.887304533790411,11.302301683404169,3.824017698398942,17.71387810203827,12.07180378714224,9.641214874492064,21.249822899788644,44.37594759875655,3.120210195452536,1.7897818127217475,0.5873249677970614,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,4.450044500445005,140.54140541405414,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",9.988092556926947,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 25.0, 0.5, 1.0, 50.0, 20.0, 25.0, 1.0, 0.1, 5.0, 25.0, 25.0)",outputs_second_search/solution_10_8_144.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",45,labyrinth,"(0.9906094098073791, 3.6286344781686313, 22.270635836578784, 26.78847984692638, 22.99180848506006)","(1.0, 5.0, 25.0, 25.0, 25.0)",4.0696011644580805,L_BFGS_B,True,66,1.0,5.0,25.0,25.0,25.0,0.9906094098073792,3.6286344781686313,22.270635836578784,26.78847984692638,22.99180848506006,1.0094796093189211,1.3779288131891134,1.1225543888126592,0.9332369788376932,1.0873437822972845,1,"('V_C',)",2.4005633214757385,0.3862610932409913,0.8390956448490855,3.971545831405469,0.001792807761526435,10.092798133091167,5.0035568386826315,19.906608162447508,1.0157297384709485,0.5012164417640903,50.05293322936613,4.999604058059558,24.841328912960577,0.3321352119404933,0.9539584899641513,3.4608325987728668,23.964365660915647,31.52545377666119,22.22198261815449,0.001,10.0,5.0,20.0,0.5,50.0,5.0,25.0,0.557784287562755,0.9908055098430126,0.9992891379478027,1.004691499264484,0.9975730210289813,0.9989424549981203,1.0000791946593859,1.0063873832030235,1.048263640944774,1.444739049722569,1.0432155957615605,0.7930099968460378,1.1250121300867177,1,"('b_A',)",0,(),2,"('V_C', 'K_BC')"
46,58,0.0474438055234279,8.240109836455742,4.169484726747193,4.99346008982157,9.592069451686973,4.32608154196268,9.694066819947526,10.50790792570151,4.574143310988857,3.231493245040342,0.5257231101214067,0.1158369648618467,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",22.337638913715423,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 10.0, 0.001, 0.5, 10.0, 10.0, 10.0, 20.0, 5.0, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_8_146.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",46,in-between,"(20.01678431010865, 50.921838151789466, 9.916528806872813, 9.852898161646397, 8.328314781373978)","(20.0, 100.0, 10.0, 10.0, 10.0)",49.10691794414832,L_BFGS_B,True,114,20.0,100.0,10.0,10.0,10.0,20.01678431010865,50.921838151789466,9.916528806872812,9.852898161646396,8.328314781373978,0.9991614881866828,1.963793995454696,1.0084173801894607,1.014929803996779,1.200723106956127,2,"('V_C', 'K_CC')",0.0047331076562794,0.0068742685281326,0.4523794993364555,3.432218936665014,0.002221874413829597,10.236423579319395,5.0069595509012395,9.887566626257811,0.07125536167551,0.0016345253110677024,9.9697899370542,5.0017213689638105,10.272967318749638,0.15482998131805353,16.56918739155957,67.84775117961065,21.05286311630006,24.03325477607474,8.05026814033256,0.001,10.0,5.0,10.0,0.001,10.0,5.0,10.0,0.4500704422246853,0.9769036932198625,0.9986100245407441,1.0113711874713043,0.6117984183106846,1.0030301604283074,0.9996558446908914,0.9734285810243518,1.2070597988521816,1.4738882020610231,0.47499477599593365,0.4160901256684993,1.242194648138378,1,"('b_A',)",1,"('b_B',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
47,59,0.0490651712342143,14.056155847015807,2.006573893229909,3.7551242712827273,17.511609018383968,2.2688137882778125,9.121412637043692,21.540238259681267,11.876271602684923,3.140621035705826,1.815590900059482,0.9615476817851484,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,3.560035600356004,112.43112431124312,Active,1.7800178001780018,56.21056210562106,Active,4.450044500445005,140.54140541405414,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.897105015672402,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 5.0, 0.001, 1.0, 50.0, 20.0, 10.0, 1.0, 0.5, 25.0, 25.0, 5.0)",outputs_second_search/solution_10_8_148.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",47,labyrinth,"(1.013563862379824, 34.97958298732475, 4.098700632506436, 9.012636726412172, 5.151810878099888)","(1.0, 25.0, 5.0, 10.0, 5.0)",10.069882516983403,L_BFGS_B,True,60,1.0,25.0,5.0,10.0,5.0,1.013563862379824,34.97958298732475,4.098700632506436,9.012636726412172,5.151810878099888,0.9866176539207148,0.714702631219447,1.2198988041101215,1.1095532088511113,0.9705325211480046,2,"('V_C', 'K_AC')",14.940139315386396,12.557491450091646,0.1594796283352547,3.2816509543208787,0.0019350357850979282,10.117513347775837,5.0052926977202095,19.88236151081648,0.7861214493613249,0.0025327242699866113,49.9965183789311,5.000033666794209,53.59703825623149,12.496963296314958,1.0140656762494598,38.613413403605925,4.0832183639889195,8.759452944400389,5.152920567398916,0.001,10.0,5.0,20.0,0.001,50.0,5.0,25.0,0.5167863083986285,0.9883851551526077,0.9989425797770788,1.0059167261957047,0.3948317674569788,1.0000696372703897,0.9999932666864959,0.4664436844529065,0.9861294227988449,0.6474434088146521,1.2245242733272466,1.141623804988033,0.9703235154901472,1,"('b_A',)",2,"('b_B', 'K_CB')",2,"('V_C', 'K_AC')"
